"yr","cst","cst_n","pty_n","pv1","pvs1"
2014,205,"michigan 07","no party affiliation",4369,0.0195319310637727
2014,206,"michigan 08","natural law",1680,0.00691002570694087
2014,206,"michigan 08","libertarian",4557,0.0187434447300771
2014,206,"michigan 08","green",1880,0.00773264781491003
2014,206,"michigan 08","democrat",102269,0.420643701799486
2014,206,"michigan 08","republican",132739,0.545970179948586
2014,207,"michigan 09","republican",81470,0.360874745855057
2014,207,"michigan 09","green",3153,0.013966344343697
2014,207,"michigan 09","libertarian",4792,0.0212263628591804
2014,207,"michigan 09","democrat",136342,0.603932546942066
2014,208,"michigan 10","democrat",67143,0.293595753240166
2014,208,"michigan 10","republican",157069,0.686814580308887
2014,208,"michigan 10","green",4480,0.0195896664509471
2014,209,"michigan 11","republican",140435,0.558971970800595
2014,209,"michigan 11","democrat",101681,0.404719827414643
2014,209,"michigan 11","write-in",1411,0.005616188633885
2014,209,"michigan 11","libertarian",7711,0.0306920131508769
2014,210,"michigan 12","democrat",134346,0.650082260718088
2014,210,"michigan 12","republican",64716,0.313152037162489
2014,210,"michigan 12","no party affiliation",5039,0.0243830446143424
2014,210,"michigan 12","libertarian",2559,0.0123826575050808
2014,211,"michigan 13","republican",27234,0.163129615985912
2014,211,"michigan 13","no party affiliation",3466,0.0207610798636693
2014,211,"michigan 13","libertarian",3537,0.0211863645348524
2014,211,"michigan 13","democrat",132710,0.794922939615567
2014,212,"michigan 14","write-in",30,0.000141197733305721
2014,212,"michigan 14","libertarian",3366,0.0158423856769019
2014,212,"michigan 14","green",1999,0.00940847562927123
2014,212,"michigan 14","republican",41801,0.196740214997082
2014,212,"michigan 14","democrat",165272,0.777867725963439
2014,213,"minnesota 1","democrat-farmer-labor",122851,0.541921965636648
2014,213,"minnesota 1","write-in",308,0.00135865369769955
2014,213,"minnesota 1","republican",103536,0.456719380665652
2014,214,"minnesota 2","independence",12319,0.0501081969346914
2014,214,"minnesota 2","democrat-farmer-labor",95565,0.3887157918714
2014,214,"minnesota 2","write-in",186,0.000756565032052325
2014,214,"minnesota 2","republican",137778,0.560419446161856
2014,215,"minnesota 3","democrat-farmer-labor",101846,0.377788081681102
2014,215,"minnesota 3","write-in",224,0.000830906764100376
2014,215,"minnesota 3","republican",167515,0.621381011554797
2014,216,"minnesota 4","write-in",229,0.000947702545553868
2014,216,"minnesota 4","democrat-farmer-labor",147857,0.611897184619905
2014,216,"minnesota 4","independence",14059,0.0581823147945058
2014,216,"minnesota 4","republican",79492,0.328972798040035
2014,217,"minnesota 5","independence",12001,0.0508495402737172
2014,217,"minnesota 5","democrat-farmer-labor",167079,0.707931867293759
2014,217,"minnesota 5","republican",56577,0.23972289309775
2014,217,"minnesota 5","write-in",353,0.00149569933477395
2014,218,"minnesota 6","write-in",135,0.000569990626820803
2014,218,"minnesota 6","republican",133328,0.562931187353808
2014,218,"minnesota 6","independence",12457,0.0525953573207907
2014,218,"minnesota 6","democrat-farmer-labor",90926,0.38390346469858
2014,219,"minnesota 7","republican",109955,0.456557394066477
2014,219,"minnesota 7","democrat-farmer-labor",130546,0.54205576431997
2014,219,"minnesota 7","write-in",334,0.00138684161355285
2014,220,"minnesota 8","write-in",185,0.000695271776099939
2014,220,"minnesota 8","republican",125358,0.471123671936952
2014,220,"minnesota 8","green",11450,0.0430316856018611
2014,220,"minnesota 8","democrat-farmer-labor",129090,0.485149370685087
2014,221,"mississippi 1","democrat",43713,0.289277418586337
2014,221,"mississippi 1","reform",946,0.00626029872080788
2014,221,"mississippi 1","republican",102622,0.679116675821085
2014,221,"mississippi 1","libertarian",3830,0.0253456068717698
2014,222,"mississippi 2","democrat",100688,0.677367705824577
2014,222,"mississippi 2","reform",11493,0.0773179231193574
2014,222,"mississippi 2","independent",36465,0.245314371056066
2014,223,"mississippi 3","republican",117771,0.688936857253168
2014,223,"mississippi 3","reform",1541,0.0090145426040972
2014,223,"mississippi 3","democrat",47744,0.279292876112925
2014,223,"mississippi 3","independent",3890,0.0227557240298106
2014,224,"mississippi 4","libertarian",3473,0.0223234946264205
2014,224,"mississippi 4","republican",108776,0.699182393171183
2014,224,"mississippi 4","democrat",37869,0.243411580192318
2014,224,"mississippi 4","reform",917,0.00589422533038515
2014,224,"mississippi 4","independent",857,0.00550856173188667
2014,224,"mississippi 4","independent",3684,0.0236797449478069
2014,225,"missouri 1","libertarian",8906,0.0544729470194625
2014,225,"missouri 1","democrat",119315,0.729782132677652
2014,225,"missouri 1","republican",35273,0.215744920302886
2014,226,"missouri 2","republican",148191,0.641194719557627
2014,226,"missouri 2","libertarian",7542,0.0326328223367385
2014,226,"missouri 2","democrat",75384,0.326172458105635
2014,227,"missouri 3","republican",130940,0.683331593779355
2014,227,"missouri 3","democrat",52021,0.271480012524789
2014,227,"missouri 3","libertarian",8593,0.0448439620081411
2014,227,"missouri 3","write-in",66,0.00034443168771527
2014,228,"missouri 4","write-in",15,8.50890030972397e-05
2014,228,"missouri 4","democrat",46464,0.26357169599401
2014,228,"missouri 4","libertarian",9793,0.0555517738220846
2014,228,"missouri 4","republican",120014,0.680791441180808
2014,229,"missouri 5","democrat",79256,0.515872034367169
2014,229,"missouri 5","libertarian",5308,0.0345494190776841
2014,229,"missouri 5","republican",69071,0.449578546555147
2014,230,"missouri 6","democrat",55157,0.29500454618388
2014,230,"missouri 6","republican",124616,0.666502647483553
2014,230,"missouri 6","libertarian",7197,0.0384928063325667
2014,231,"missouri 7","write-in",32,0.000195173124660734
2014,231,"missouri 7","write-in",3,1.82974804369438e-05
2014,231,"missouri 7","republican",104054,0.634642009795251
2014,231,"missouri 7","democrat",47282,0.288380490006526
2014,231,"missouri 7","libertarian",12584,0.0767518312728337
2014,231,"missouri 7","write-in",2,1.21983202912959e-05
2014,232,"missouri 8","constitution",3799,0.023859468421846
2014,232,"missouri 8","republican",106124,0.66650756167412
2014,232,"missouri 8","democrat",38721,0.243185700648143
2014,232,"missouri 8","independent",6821,0.0428390192433302
2014,232,"missouri 8","libertarian",3759,0.0236082500125609
2014,233,"montana 1","libertarian",15402,0.0418574693651264
2014,233,"montana 1","republican",203871,0.554052989023353
2014,233,"montana 1","democrat",148690,0.404089541611521
2014,234,"nebraska 1","democrat",55838,0.311844831534092
2014,234,"nebraska 1","republican",123219,0.688155168465908
2014,235,"nebraska 2","republican",78157,0.455702033129457
2014,235,"nebraska 2","democrat",83872,0.489023899620428
2014,235,"nebraska 2","libertarian",9021,0.0525978228547773
2014,235,"nebraska 2","scattering/write-ins",459,0.00267624439533785
2014,236,"nebraska 3","democrat",45524,0.246123569991998
2014,236,"nebraska 3","republican",139440,0.753876430008002
2014,237,"nevada 1","independent american",1626,0.0202493181733272
2014,237,"nevada 1","republican",30413,0.378746933336654
2014,237,"nevada 1","democrat",45643,0.568413056202443
2014,237,"nevada 1","libertarian",2617,0.0325906922875752
2014,238,"nevada 2","democrat",52016,0.279340529509693
2014,238,"nevada 2","republican",122402,0.657333118522099
2014,238,"nevada 2","independent american",11792,0.0633263519682079
2014,239,"nevada 3","independent",1637,0.0112339502741578
2014,239,"nevada 3","republican",88528,0.607525442804301
2014,239,"nevada 3","libertarian",1566,0.0107467111358162
2014,239,"nevada 3","independent",1344,0.00922323101311428
2014,239,"nevada 3","democrat",52644,0.36127066477261
2014,240,"nevada 4","republican",63466,0.485284559683746
2014,240,"nevada 4","libertarian",4119,0.0314954007080539
2014,240,"nevada 4","democrat",59844,0.457589405188827
2014,240,"nevada 4","independent american",3352,0.0256306344193728
2014,241,"new hampshire 1","republican",125508,0.517055566541428
2014,241,"new hampshire 1","scattering",459,0.00189094324698438
2014,241,"new hampshire 1","democrat",116769,0.481053490211588
2014,242,"new hampshire 2","republican",106871,0.448690928022033
2014,242,"new hampshire 2","scattering",613,0.00257364054680415
2014,242,"new hampshire 2","democrat",130700,0.548735431431162
2014,243,"new jersey 01","stop boss politics",1134,0.00697880511040544
2014,243,"new jersey 01","d-r party",449,0.0027632129581764
2014,243,"new jersey 01","democrat",93315,0.574274425817886
2014,243,"new jersey 01","we deserve better",1784,0.0109790020431775
2014,243,"new jersey 01","change is needed",1103,0.00678802648745784
2014,243,"new jersey 01","of the people",634,0.00390173054673461
2014,243,"new jersey 01","republican",64073,0.394314797036162
2014,244,"new jersey 02","democrat",66026,0.372716598550365
2014,244,"new jersey 02","independent",471,0.00265879377695486
2014,244,"new jersey 02","american labor",501,0.0028281436990539
2014,244,"new jersey 02","independent",612,0.00345473841082033
2014,244,"new jersey 02","d-r party",663,0.00374263327838869
2014,244,"new jersey 02","republican",108875,0.614599092284418
2014,245,"new jersey 03","d-r party",3095,0.0166305755415012
2014,245,"new jersey 03","democrat",82537,0.443501716791239
2014,245,"new jersey 03","republican",100471,0.53986770766726
2014,246,"new jersey 04","democrat",54415,0.329991873764388
2014,246,"new jersey 04","d-r party",1608,0.0097514827347815
2014,246,"new jersey 04","republican",108875,0.660256643500831
2014,247,"new jersey 05","democrat",81808,0.433027561785085
2014,247,"new jersey 05","for americans",2435,0.0128889853430799
2014,247,"new jersey 05","republican",104678,0.554083452871835
2014,248,"new jersey 06","republican",46891,0.389275841171538
2014,248,"new jersey 06","democrat",72190,0.599300995375943
2014,248,"new jersey 06","libertarian",1376,0.0114231634525183
2014,249,"new jersey 07","democrat",68232,0.38768842650727
2014,249,"new jersey 07","republican",104287,0.592549873009199
2014,249,"new jersey 07","libertarian",3478,0.019761700483531
2014,250,"new jersey 08","wake up usa",1022,0.0128524359264569
2014,250,"new jersey 08","911 truth needed",653,0.00821197716240348
2014,250,"new jersey 08","politicans are crooks",1192,0.0149903166578636
2014,250,"new jersey 08","republican",15141,0.19040971855429
2014,250,"new jersey 08","democrat",61510,0.773535551698986
2014,251,"new jersey 09","democrat",82498,0.684863729567737
2014,251,"new jersey 09","seeking inclusion",1715,0.0142372093409376
2014,251,"new jersey 09","republican",36246,0.300899061091326
2014,252,"new jersey 10","bullying breaks hearts",1237,0.011032526778627
2014,252,"new jersey 10","future vision",998,0.00890093914718657
2014,252,"new jersey 10","democrat",95734,0.853830168654067
2014,252,"new jersey 10","republican",14154,0.126236365420119
2014,253,"new jersey 11","republican",109455,0.625700272105733
2014,253,"new jersey 11","democrat",65477,0.374299727894267
2014,254,"new jersey 12","d-r party",450,0.00303303991480528
2014,254,"new jersey 12","republican",54168,0.365097124678161
2014,254,"new jersey 12","legalize marijuana",1330,0.00896431797042449
2014,254,"new jersey 12","truth vision hope",567,0.00382163029265465
2014,254,"new jersey 12","democrat",90430,0.60950622110187
2014,254,"new jersey 12","green",890,0.00599867894261488
2014,254,"new jersey 12","start the conversation",531,0.00357898709947023
2014,255,"new mexico 1","democrat",105474,0.585862513330963
2014,255,"new mexico 1","republican",74558,0.414137486669037
2014,256,"new mexico 2","republican",95209,0.644274819491531
2014,256,"new mexico 2","write-in",69,0.000466919750705455
2014,256,"new mexico 2","democrat",52499,0.355258260757763
2014,257,"new mexico 3","write-in",52,0.000282492014168061
2014,257,"new mexico 3","republican",70775,0.384487928898933
2014,257,"new mexico 3","democrat",113249,0.615229579086899
2014,258,"new york 01","blank/void/scattering",3962,0.02241977376513
2014,258,"new york 01","democrat",68387,0.386981592245316
2014,258,"new york 01","republican",77062,0.436070824302989
2014,258,"new york 01","independence",4878,0.0276031439743321
2014,258,"new york 01","conservative",16973,0.0960451337999876
2014,258,"new york 01","working families",5457,0.0308795319122449
2014,259,"new york 02","conservative",13789,0.0940477570813753
2014,259,"new york 02","green",2281,0.01555754107641
2014,259,"new york 02","independence",4729,0.0322541042307509
2014,259,"new york 02","democrat",41814,0.285192030937749
2014,259,"new york 02","blank/void/scattering",7345,0.0500965099545073
2014,259,"new york 02","republican/tax revolt",76659,0.522852056719207
2014,260,"new york 03","working families",5191,0.0303278161752248
2014,260,"new york 03","independence",4448,0.0259869247442496
2014,260,"new york 03","democrat",80393,0.469686789785176
2014,260,"new york 03","blank/void/scattering",6862,0.0400904401067988
2014,260,"new york 03","conservative, libertarian",11050,0.0645583449694151
2014,260,"new york 03","republican",63219,0.369349684219136
2014,261,"new york 04","working families",6021,0.0343458543681013
2014,261,"new york 04","independence",2437,0.013901485981575
2014,261,"new york 04","republican",67811,0.386817261344514
2014,261,"new york 04","conservative",9879,0.0563532129716779
2014,261,"new york 04","blank/void/scattering",5385,0.0307178916745101
2014,261,"new york 04","democrat",83772,0.477864293659622
2014,262,"new york 05","blank/void/scattering",14818,0.156970338983051
2014,262,"new york 05","allen 4 congress",3870,0.0409957627118644
2014,262,"new york 05","democrat",75712,0.802033898305085
2014,263,"new york 06","democrat",49227,0.636781103665951
2014,263,"new york 06","working families",6141,0.0794375598271803
2014,263,"new york 06","blank/void/scattering",21938,0.283781336506869
2014,264,"new york 07","blank/void/scattering",4818,0.0703131840868626
2014,264,"new york 07","republican",5713,0.0833746825836958
2014,264,"new york 07","conservative",1398,0.020402206590584
2014,264,"new york 07","working families",9451,0.137926505355944
2014,264,"new york 07","democrat",47142,0.687983421382913
2014,265,"new york 08","conservative",6673,0.0701586533912294
2014,265,"new york 08","working families",6786,0.0713467139087191
2014,265,"new york 08","blank/void/scattering",11185,0.117596963611704
2014,265,"new york 08","democrat",70469,0.740897669088348
2014,266,"new york 09","conservative",9727,0.0957325354801882
2014,266,"new york 09","democrat",70997,0.698748105426845
2014,266,"new york 09","blank/void/scattering",9220,0.0907426726768104
2014,266,"new york 09","working families",11662,0.114776686416157
2014,267,"new york 10","flourish every person",554,0.00489286912899864
2014,267,"new york 10","blank/void/scattering",11550,0.10200837263526
2014,267,"new york 10","working families",15135,0.133670711673997
2014,267,"new york 10","democrat",73945,0.653074382209033
2014,267,"new york 10","conservative",12042,0.106353664352711
2014,268,"new york 11","green",2687,0.0242074252921197
2014,268,"new york 11","republican",48291,0.435057973495257
2014,268,"new york 11","independence",2344,0.0211173073631294
2014,268,"new york 11","democrat",41429,0.373237596735106
2014,268,"new york 11","blank/void/scattering",4182,0.0376760150992351
2014,268,"new york 11","conservative",8251,0.0743340030090361
2014,268,"new york 11","working families",3815,0.0343696790061172
2014,269,"new york 12","republican",19564,0.166615568046329
2014,269,"new york 12","blank/void/scattering",4086,0.0347981604496679
2014,269,"new york 12","conservative",1841,0.0156787600068132
2014,269,"new york 12","democrat",78440,0.668029296542327
2014,269,"new york 12","independence",1326,0.0112927950945324
2014,269,"new york 12","working families",12163,0.10358541986033
2014,270,"new york 13","working families",4959,0.0539996079883268
2014,270,"new york 13","green",9806,0.106779624104362
2014,270,"new york 13","blank/void/scattering",13632,0.148441753598885
2014,270,"new york 13","democrat",63437,0.690779014308426
2014,271,"new york 14","working families",4982,0.0739476340319421
2014,271,"new york 14","blank/void/scattering",10285,0.152659858695007
2014,271,"new york 14","conservative",6735,0.0999673454847711
2014,271,"new york 14","democrat",45370,0.67342516178828
2014,272,"new york 15","green",568,0.00927074492394072
2014,272,"new york 15","conservative",1047,0.0170888555200104
2014,272,"new york 15","democrat",53128,0.867141085068878
2014,272,"new york 15","working families",1778,0.0290200430893778
2014,272,"new york 15","blank/void/scattering",4747,0.0774792713977933
2014,273,"new york 16","working families",9570,0.0690202300674336
2014,273,"new york 16","democrat",90088,0.649727741516714
2014,273,"new york 16","blank/void/scattering",38997,0.281252028415852
2014,274,"new york 17","blank/void/scattering",7743,0.0426202978962317
2014,274,"new york 17","republican",63549,0.349796888932924
2014,274,"new york 17","democrat",89295,0.491512269229499
2014,274,"new york 17","working families",8855,0.0487411517333245
2014,274,"new york 17","conservative",12232,0.067329392208021
2014,275,"new york 18","blank/void/scattering",7768,0.0416035133760009
2014,275,"new york 18","working families",12758,0.0683287363093485
2014,275,"new york 18","democrat",76235,0.408296066197145
2014,275,"new york 18","republican",66523,0.356280962964947
2014,275,"new york 18","conservative",15714,0.0841603513376001
2014,275,"new york 18","independence",3423,0.0183327531264226
2014,275,"new york 18","mr. smith goes to congress",4294,0.022997616688536
2014,276,"new york 19","independence",9056,0.0430518514292777
2014,276,"new york 19","blank/void/scattering",6287,0.0298881393480421
2014,276,"new york 19","conservative",20420,0.0970758399056815
2014,276,"new york 19","working families",11937,0.0567480069027483
2014,276,"new york 19","republican",102118,0.485464770787874
2014,276,"new york 19","democrat",60533,0.287771391626377
2014,277,"new york 20","blank/void/scattering",7750,0.0365626400585002
2014,277,"new york 20","republican",61820,0.291651923666643
2014,277,"new york 20","independence",10389,0.0490128087184205
2014,277,"new york 20","working families",11285,0.0532399216851839
2014,277,"new york 20","conservative",17284,0.0815417639704668
2014,277,"new york 20","democrat",103437,0.487990941900786
2014,278,"new york 21","independence",4404,0.0242567113539475
2014,278,"new york 21","working families",5923,0.0326231837759834
2014,278,"new york 21","conservative",12207,0.0672347128741229
2014,278,"new york 21","democrat",53140,0.292688837726787
2014,278,"new york 21","republican",79615,0.438510007821192
2014,278,"new york 21","green",19238,0.105960629661045
2014,278,"new york 21","blank/void/scattering",7031,0.0387259167869221
2014,279,"new york 22","republican",113574,0.647617635654494
2014,279,"new york 22","blank/void/scattering",45521,0.259568232100906
2014,279,"new york 22","independence",16277,0.0928141322446001
2014,280,"new york 23","working families",10009,0.0525257932134723
2014,280,"new york 23","democrat",60233,0.316094125549713
2014,280,"new york 23","blank/void/scattering",7182,0.0376901035926824
2014,280,"new york 23","conservative",13917,0.0730344154412922
2014,280,"new york 23","independence",4838,0.025389128540991
2014,280,"new york 23","republican",94375,0.495266433661849
2014,281,"new york 24","conservative",17768,0.0873476651410649
2014,281,"new york 24","republican",93881,0.461519931962422
2014,281,"new york 24","blank/void/scattering",4639,0.0228053702492909
2014,281,"new york 24","democrat",72631,0.357054720106972
2014,281,"new york 24","working families",7673,0.0377205444972642
2014,281,"new york 24","independence",6825,0.0335517680429856
2014,282,"new york 25","republican",75990,0.386686071363146
2014,282,"new york 25","conservative",19942,0.101477742270349
2014,282,"new york 25","working families",9539,0.0485405768487044
2014,282,"new york 25","blank/void/scattering",3781,0.0192401636507969
2014,282,"new york 25","democrat",87264,0.444055445867003
2014,283,"new york 26","working families",12562,0.0722323487300976
2014,283,"new york 26","republican",38477,0.221245349632858
2014,283,"new york 26","democrat",100648,0.578732800110401
2014,283,"new york 26","conservative",14432,0.0829849750734571
2014,283,"new york 26","blank/void/scattering",7792,0.0448045264531858
2014,284,"new york 27","conservative",27605,0.128307622230382
2014,284,"new york 27","independence",7899,0.0367144324578079
2014,284,"new york 27","blank/void/scattering",11561,0.0537353530376905
2014,284,"new york 27","democrat",50939,0.236763701097389
2014,284,"new york 27","working families",7972,0.0370537353530377
2014,284,"new york 27","republican",109171,0.507425155823693
2014,285,"north carolina 01","republican",55990,0.26620959191339
2014,285,"north carolina 01","democrat",154333,0.73379040808661
2014,286,"north carolina 02","democrat",85479,0.411734671759623
2014,286,"north carolina 02","republican",122128,0.588265328240377
2014,287,"north carolina 03","republican",139415,0.678098415832916
2014,287,"north carolina 03","democrat",66182,0.321901584167084
2014,288,"north carolina 04","democrat",169946,0.747468794257616
2014,288,"north carolina 04","republican",57416,0.252531205742384
2014,289,"north carolina 05","republican",139279,0.610198377232182
2014,289,"north carolina 05","democrat",88973,0.389801622767818
2014,290,"north carolina 06","republican",147312,0.586736766638786
2014,290,"north carolina 06","democrat",103758,0.413263233361214
2014,291,"north carolina 07","write-in",6,2.6489598417688e-05
2014,291,"north carolina 07","democrat",84054,0.371092784233391
2014,291,"north carolina 07","republican",134431,0.593503867481369
2014,291,"north carolina 07","libertarian",7850,0.0346572245964751
2014,291,"north carolina 07","write-in",163,0.00071963409034719
2014,292,"north carolina 08","republican",121568,0.648632497785745
2014,292,"north carolina 08","democrat",65854,0.351367502214254
2014,293,"north carolina 09","republican",163080,0.939033097634567
2014,293,"north carolina 09","write-in",8219,0.0473259322385241
2014,293,"north carolina 09","write-in",2369,0.0136409701269088
2014,294,"north carolina 10","republican",133504,0.610175688769447
2014,294,"north carolina 10","democrat",85292,0.389824311230553
2014,295,"north carolina 11","republican",144682,0.628986540534901
2014,295,"north carolina 11","democrat",85342,0.371013459465099
2014,296,"north carolina 12","republican",42568,0.246536626048279
2014,296,"north carolina 12","democrat",130096,0.753463373951721
2014,297,"north carolina 13","democrat",114718,0.426922804967455
2014,297,"north carolina 13","republican",153991,0.573077195032545
2014,298,"north dakota 1","democrat - non-partisan league",95678,0.384758917440785
2014,298,"north dakota 1","write-in",361,0.00145172316724977
2014,298,"north dakota 1","libertarian",14531,0.0584348735271645
2014,298,"north dakota 1","republican",138100,0.555354485864801
2014,299,"ohio 01","republican",124779,0.632166903938029
2014,299,"ohio 01","democrat",72604,0.367833096061971
2014,300,"ohio 02","democrat",68453,0.340374221201227
2014,300,"ohio 02","republican",132658,0.659625778798773
2014,301,"ohio 03","republican",51475,0.359309232798878
2014,301,"ohio 03","write-in",17,0.000118664535358541
2014,301,"ohio 03","democrat",91769,0.640572102665764
2014,302,"ohio 04","republican",125907,0.676657422933058
2014,302,"ohio 04","democrat",60165,0.323342577066942
2014,303,"ohio 05","democrat",58507,0.289209095402867
2014,303,"ohio 05","libertarian",9344,0.0461888284725655
2014,303,"ohio 05","republican",134449,0.664602076124567
2014,304,"ohio 06","green",6065,0.0318118876277196
2014,304,"ohio 06","republican",111026,0.582348991880494
2014,304,"ohio 06","democrat",73561,0.385839120491786
2014,305,"ohio 07","republican",143959,1
2014,306,"ohio 08","democrat",51534,0.27363670153454
2014,306,"ohio 08","republican",126539,0.67190038761748
2014,306,"ohio 08","constitution",10257,0.0544629108479796
2014,307,"ohio 09","republican",51704,0.32171234794512
2014,307,"ohio 09","write-in",29,0.0001804436424727
2014,307,"ohio 09","democrat",108870,0.677410322620788
2014,307,"ohio 09","write-in",112,0.000696885791618704
2014,308,"ohio 10","republican",130752,0.651785091173744
2014,308,"ohio 10","libertarian",6605,0.0329252365333041
2014,308,"ohio 10","democrat",63249,0.315289672292952
2014,309,"ohio 11","democrat",137105,0.794507608683055
2014,309,"ohio 11","republican",35461,0.205492391316945
2014,310,"ohio 12","democrat",61360,0.277545334063081
2014,310,"ohio 12","republican",150573,0.681076166653851
2014,310,"ohio 12","green",9148,0.0413784992830682
2014,311,"ohio 13","republican",55233,0.314630103276008
2014,311,"ohio 13","democrat",120230,0.684880005012845
2014,311,"ohio 13","write-in",86,0.000489891711146176
2014,312,"ohio 14","republican",135736,0.632565942771927
2014,312,"ohio 14","democrat",70856,0.330207847888899
2014,312,"ohio 14","libertarian",7988,0.0372262093391742
2014,313,"ohio 15","republican",128496,0.660237076163415
2014,313,"ohio 15","democrat",66125,0.339762923836585
2014,314,"ohio 16","democrat",75199,0.36262326702833
2014,314,"ohio 16","republican",132176,0.63737673297167
2014,315,"oklahoma 1","republican",-992,-992
2014,316,"oklahoma 2","republican",110925,0.700253145378676
2014,316,"oklahoma 2","independent",8518,0.0537728761986528
2014,316,"oklahoma 2","democrat",38964,0.245973978422671
2014,317,"oklahoma 3","republican",133335,0.786150172459538
2014,317,"oklahoma 3","democrat",36270,0.213849827540462
2014,318,"oklahoma 4","independent",7549,0.0454026030264392
2014,318,"oklahoma 4","democrat",40998,0.246577814131402
2014,318,"oklahoma 4","republican",117721,0.708019582842158
2014,319,"oklahoma 5","independent",1470,0.00923755600661082
2014,319,"oklahoma 5","independent",2176,0.0136740965104661
2014,319,"oklahoma 5","independent",2065,0.0129765667711914
2014,319,"oklahoma 5","democrat",57790,0.363155348042204
2014,319,"oklahoma 5","republican",95632,0.600956432669528
2014,320,"texas 01","democrat",33476,0.225336564351104
2014,320,"texas 01","republican",115084,0.774663435648896
2014,321,"texas 02","green",1312,0.00874515084052098
2014,321,"texas 02","republican",101936,0.679455561036087
2014,321,"texas 02","libertarian",2316,0.0154373241971392
2014,321,"texas 02","democrat",44462,0.296361963926253
2014,322,"texas 03","republican",113404,0.820104136534568
2014,322,"texas 03","green",24876,0.179895863465432
2014,323,"texas 04","republican",115085,1
2014,324,"texas 05","republican",88998,0.853599585659205
2014,324,"texas 05","libertarian",15264,0.146400414340795
2014,325,"texas 06","libertarian",3635,0.0240734853903415
2014,325,"texas 06","republican",92334,0.611499642374632
2014,325,"texas 06","democrat",55027,0.364426872235026
2014,326,"texas 07","libertarian",3135,0.0218895537603251
2014,326,"texas 07","democrat",49478,0.345470922154183
2014,326,"texas 07","republican",90606,0.632639524085491
2014,327,"texas 08","republican",125066,0.893245627191761
2014,327,"texas 08","libertarian",14947,0.106754372808239
2014,328,"texas 09","libertarian",7894,0.0917874957850308
2014,328,"texas 09","democrat",78109,0.908212504214969
2014,329,"texas 10","libertarian",6491,0.0367845404057577
2014,329,"texas 10","republican",109726,0.621817975745211
2014,329,"texas 10","democrat",60243,0.341397483849031
2014,330,"texas 11","libertarian",11635,0.0973037616873233
2014,330,"texas 11","republican",107939,0.902696238312677
2014,331,"texas 12","libertarian",3787,0.0238581238581239
2014,331,"texas 12","democrat",41757,0.263069363069363
2014,331,"texas 12","republican",113186,0.713072513072513
2014,332,"texas 13","republican",110842,0.84321914629786
2014,332,"texas 13","democrat",16822,0.127971639622369
2014,332,"texas 13","green",924,0.00702923522833603
2014,332,"texas 13","libertarian",2863,0.0217799788514351
2014,333,"texas 14","libertarian",3037,0.0208444865406526
2014,333,"texas 14","democrat",52545,0.360643248363052
2014,333,"texas 14","republican",90116,0.618512265096295
2014,334,"texas 15","libertarian",2460,0.027277565865342
2014,334,"texas 15","democrat",48708,0.540095804133771
2014,334,"texas 15","republican",39016,0.432626630000887
2014,335,"texas 16","democrat",49338,0.674892278229943
2014,335,"texas 16","libertarian",2443,0.0334176868887217
2014,335,"texas 16","republican",21324,0.291690034881335
2014,336,"texas 17","libertarian",4009,0.0301734843638279
2014,336,"texas 17","republican",85807,0.645820946073082
2014,336,"texas 17","democrat",43049,0.32400556956309
2014,337,"texas 18","democrat",76097,0.717828506744647
2014,337,"texas 18","republican",26249,0.247608716158853
2014,337,"texas 18","green",1302,0.0122818602018677
2014,337,"texas 18","independent",2362,0.0222809168946326
2014,338,"texas 19","write-in",54,0.000462257528805492
2014,338,"texas 19","libertarian",5146,0.0440514304302419
2014,338,"texas 19","republican",90160,0.771798866613022
2014,338,"texas 19","democrat",21458,0.183687445427931
2014,339,"texas 20","democrat",66554,0.756604974762403
2014,339,"texas 20","libertarian",21410,0.243395025237597
2014,340,"texas 21","republican",135660,0.717792969163369
2014,340,"texas 21","libertarian",25505,0.134949946030604
2014,340,"texas 21","green",27831,0.147257084806028
2014,341,"texas 22","libertarian",2861,0.0188762651254239
2014,341,"texas 22","republican",100861,0.665459271868361
2014,341,"texas 22","democrat",47844,0.315664463006215
2014,342,"texas 23","republican",57459,0.497786518119363
2014,342,"texas 23","libertarian",2933,0.025409559122924
2014,342,"texas 23","democrat",55037,0.476803922757713
2014,343,"texas 24","democrat",46548,0.323086213239122
2014,343,"texas 24","republican",93712,0.650448036759143
2014,343,"texas 24","libertarian",3813,0.0264657500017352
2014,344,"texas 25","republican",107120,0.602193576676804
2014,344,"texas 25","democrat",64463,0.362389885486528
2014,344,"texas 25","libertarian",6300,0.0354165378366679
2014,345,"texas 26","republican",116944,0.826634622181381
2014,345,"texas 26","libertarian",24526,0.173365377818619
2014,346,"texas 27","libertarian",3553,0.0271124100513556
2014,346,"texas 27","democrat",44152,0.336917289216846
2014,346,"texas 27","republican",83342,0.635970300731798
2014,347,"texas 28","democrat",62508,0.821004518230535
2014,347,"texas 28","libertarian",10153,0.133353472733004
2014,347,"texas 28","green",3475,0.0456420090364611
2014,348,"texas 29","libertarian",4822,0.104501224454413
2014,348,"texas 29","democrat",41321,0.895498775545587
2014,349,"texas 30","democrat",93041,0.879462724376849
2014,349,"texas 30","libertarian",7154,0.0676226215345061
2014,349,"texas 30","independent",5598,0.0529146540886448
2014,350,"texas 31","democrat",45715,0.319622731213469
